name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"8.682278, -82.263072",2024-12-01T13:00:00,31,36.4,24,66.37,2,100,rain,0,0,38.9,11.2,200,1008,50,10,563.8,2,6,30,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T14:00:00,30,36.1,25,74.62,2.1,100,rain,0,0,36.4,16.6,220,1009,50,10,515.6,1.9,5,30,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T15:00:00,30,36.1,25,74.62,3.8,100,rain,0,0,38.5,13,220,1007,50,10,416.2,1.5,4,30,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T16:00:00,30,36.1,25,74.62,0.5,100,rain,0,0,30.2,11.2,210,1007,50,8,154.2,0.6,2,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T17:00:00,27,30.5,25,88.83,0.1,100,rain,0,0,31,11.2,220,1007,50,8,114.6,0.4,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T18:00:00,27,30.5,25,88.83,0.1,100,rain,0,0,26.6,3.6,22.7,1007,50,10,39.2,0.1,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T19:00:00,27,30.5,25,88.83,0,0,,0,0,28.4,5.4,270,1008,50,10,0.1,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-01T20:00:00,26,26,25,94.23,0.1,100,rain,0,0,35.6,3.6,22.5,1009,25,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-01T21:00:00,26,26,25,94.23,0,0,,0,0,31,3.6,12.6,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-01T22:00:00,25,25,25,100,0,0,,0,0,32,1.8,11.7,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-01T23:00:00,20.7,20.7,19.8,94.59,0,0,,0,0,32,6.1,12.3,1014,84.9,3.7,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-02T00:00:00,20.7,20.7,19.8,94.59,0,0,,0,0,30.2,5.4,19,1013,97.5,2.9,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-02T01:00:00,20.5,20.5,19.6,94.58,0,0,,0,0,28.1,4.3,23.3,1013,99.6,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-02T02:00:00,20.6,20.6,19.4,92.84,0.3,100,rain,0,0,39.6,4.7,19.1,1013,91.3,24.1,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-12-02T03:00:00,20.2,20.2,19.2,93.98,0.5,100,rain,0,0,40.7,4.7,26,1013,86,22.3,0,0,0,10,"Rain, Partially cloudy",rain,remote
"8.682278, -82.263072",2024-12-02T04:00:00,20.4,20.4,19.3,93.41,0.5,100,rain,0,0,40,5.4,16,1012,90.9,21.8,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-12-02T05:00:00,19.6,19.6,19.1,96.94,0.2,100,rain,0,0,29.5,2.5,337.1,1012,95.5,1.9,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-12-02T06:00:00,25,25,25,100,0.2,100,rain,0,0,27,1.8,12,1009,50,4,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T07:00:00,25,25,25,100,0.2,100,rain,0,0,34.6,3.6,50,1010,50,7,5.7,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T08:00:00,25,25,25,100,0.3,100,rain,0,0,37.1,3.6,18.3,1010,88,8,45.9,0.2,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T09:00:00,27,30.5,25,88.83,0.2,100,rain,0,0,40.7,5.4,40,1011,88,10,118.5,0.4,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T10:00:00,29,33.5,24,74.46,0.1,100,rain,0,0,37.8,3.6,14.1,1011,50,10,295.9,1.1,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T11:00:00,29,34.4,25,79.05,0.4,100,rain,0,0,41,7.6,190,1011,50,10,313.7,1.1,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T12:00:00,29,34.4,25,79.05,0.4,100,rain,0,0,44.3,7.6,190,1011,50,10,552,2,6,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T13:00:00,30,36.1,25,74.62,0.2,100,rain,0,0,45,11.2,180,1010,50,10,601.9,2.2,6,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T14:00:00,29,34.4,25,79.05,1.6,100,rain,0,0,41.4,13,190,1009,50,10,394.2,1.4,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T15:00:00,29,34.4,25,79.05,3,100,rain,0,0,40,13,210,1008,50,10,240.8,0.9,2,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T16:00:00,28,32.6,25,83.78,1.7,100,rain,0,0,40.3,16.6,220,1008,50,9,120.9,0.4,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T17:00:00,28,32.6,25,83.78,1.3,100,rain,0,0,40.3,14.8,210,1008,50,9,62.2,0.2,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T18:00:00,28,32.6,25,83.78,1.1,100,rain,0,0,40,11.2,230,1009,50,10,24.9,0.1,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T19:00:00,26,26,25,94.23,0,0,,0,0,19.1,9.4,190,1009,88,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-02T20:00:00,26,26,26,100,0,0,,0,0,18.7,7.6,240,1010,88,6,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-02T21:00:00,25,25,24,94.19,0.1,100,rain,0,0,19.8,5.4,180,1010,88,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-02T22:00:00,25,25,25,100,0,0,,0,0,19.1,3.6,320,1011,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-02T23:00:00,18.5,18.5,17.7,95.1,0,0,,0,0,17.6,9,14.9,1016,81.3,7.7,0,0,0,3,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-03T00:00:00,18.5,18.5,17.7,95.1,0,0,,0,0,16.9,8.6,12.6,1015,76.8,24.1,0,0,0,3,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-03T01:00:00,18.7,18.7,17.9,95.1,0,0,,0,0,16.6,8.6,16.5,1015,68.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-03T02:00:00,18.5,18.5,17.9,96.3,0,0,,0,0,16.6,9,16.4,1014,55.1,6.4,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-03T03:00:00,18.3,18.3,17.6,95.69,0,0,,0,0,16.2,8.6,14.3,1013,53.6,7.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-03T04:00:00,18.2,18.2,17.4,95.09,0,0,,0,0,17.3,9,14.2,1013,41.6,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-03T05:00:00,18,18,17.1,94.48,0,0,,0,0,16.6,9,15,1014,94.9,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-03T06:00:00,24,24,24,100,0,0,,0,0,17.3,7.6,50,1009,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-03T07:00:00,24,24,24,100,0,0,,0,0,18,7.6,40,1010,88,10,10,0,0,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-03T08:00:00,25,25,24,94.19,0,0,,0,0,18.7,1.8,21.9,1011,88,10,154,0.6,2,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-03T09:00:00,27,30.5,25,88.83,0.1,100,rain,0,0,18.4,1.8,25.6,1011,50,10,318,1.1,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T10:00:00,28,32.6,25,83.78,0.1,100,rain,0,0,18.4,5.4,240,1012,50,10,427,1.5,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T11:00:00,29,33.5,24,74.46,0.2,100,rain,0,0,18.4,5.4,180,1011,50,10,330,1.2,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T12:00:00,30,36.1,25,74.62,0.2,100,rain,0,0,18.4,11.2,220,1010,50,10,181,0.7,2,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T13:00:00,30,36.1,25,74.62,0.4,100,rain,0,0,19.4,11.2,200,1010,50,10,510,1.8,5,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T14:00:00,30,36.1,25,74.62,0,0,rain,0,0,19.4,14.8,190,1009,50,9,502,1.8,5,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-03T15:00:00,30,36.1,25,74.62,0.7,100,rain,0,0,19.1,14.8,200,1008,50,10,342,1.2,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T16:00:00,29,34.4,25,79.05,0.5,100,rain,0,0,20.5,14.8,190,1007,50,10,68,0.2,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T17:00:00,28,32.6,25,83.78,0.2,100,rain,0,0,21.6,16.6,190,1008,50,9,23,0.1,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T18:00:00,28,32.6,25,83.78,0.2,100,rain,0,0,23.8,11.2,210,1008,88,10,5,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T19:00:00,26,26,25,94.23,0.1,100,rain,0,0,23.8,7.6,190,1009,50,8,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T20:00:00,26,26,25,94.23,0,0,,0,0,24.8,1.8,20.8,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-03T21:00:00,25,25,25,100,0.1,100,rain,0,0,25.6,3.6,21.3,1010,25,10,0,0,0,3,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T22:00:00,25,25,24,94.19,0.1,100,rain,0,0,24.5,5.4,260,1010,25,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-03T23:00:00,18.1,18.1,17.7,97.51,0,0,,0,0,23,11.5,15.7,1016,40.2,0.4,0,0,0,10,Partially cloudy,fog,remote
"8.682278, -82.263072",2024-12-04T00:00:00,18,18,17.6,97.51,0,0,,0,0,22,11.2,16.4,1015,34.8,1.8,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-04T01:00:00,18.3,18.3,17.9,97.52,0,0,,0,0,20.9,10.8,17.2,1014,49.3,0.3,0,0,0,10,Partially cloudy,fog,remote
"8.682278, -82.263072",2024-12-04T02:00:00,18.4,18.4,18,97.52,0,0,,0,0,20.9,10.8,17.1,1013,55.1,0.2,0,0,0,3,Partially cloudy,fog,remote
"8.682278, -82.263072",2024-12-04T03:00:00,18.4,18.4,18,97.52,0.2,100,rain,0,0,20.2,10.4,18.6,1013,68.9,0.2,0,0,0,10,"Rain, Partially cloudy",rain,remote
"8.682278, -82.263072",2024-12-04T04:00:00,18.4,18.4,18,97.52,0.4,100,rain,0,0,19.8,10.4,20.2,1013,94.7,0.1,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-12-04T05:00:00,18.4,18.4,18,97.52,0.4,100,rain,0,0,22.3,11.2,20.7,1013,77.6,0.1,0,0,0,10,"Rain, Partially cloudy",rain,remote
"8.682278, -82.263072",2024-12-04T06:00:00,24,24,23,94.15,0.4,100,rain,0,0,22.3,3.6,60,1009,25,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T07:00:00,24,24,23,94.15,0.4,100,rain,0,0,22.3,3.6,18,1009,50,9,3,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T08:00:00,25,25,24,94.19,0,0,,0,0,21.6,3.6,19.5,1010,50,10,76,0.3,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-04T09:00:00,20.7,20.7,18.9,89.44,0.3,100,rain,0,0,21.2,11.2,21.9,1015,59.9,0.1,235,0.8,2,10,"Rain, Partially cloudy",rain,remote
"8.682278, -82.263072",2024-12-04T10:00:00,28,31.8,24,78.91,0.5,100,rain,0,0,22.3,3.6,23.5,1011,50,10,366,1.3,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T11:00:00,28,32.6,25,83.78,0.7,100,rain,0,0,21.2,5.4,240,1011,88,9,388,1.4,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T12:00:00,29,34.4,25,79.05,0.7,100,rain,0,0,22,7.6,210,1010,50,10,465,1.7,5,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T13:00:00,30,35,24,70.28,0.5,100,rain,0,0,22.3,11.2,190,1009,50,10,355,1.3,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T14:00:00,30,36.1,25,74.62,0,0,rain,0,0,22.7,11.2,190,1008,50,10,338,1.2,3,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-04T15:00:00,29,34.4,25,79.05,0.6,100,rain,0,0,23,7.6,180,1007,50,10,453,1.6,5,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T16:00:00,28,32.6,25,83.78,0.3,100,rain,0,0,22,9.4,200,1007,50,10,423,1.5,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-04T17:00:00,28,32.6,25,83.78,0,0,,0,0,22.7,11.2,210,1007,50,10,273,1,3,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-04T18:00:00,28,32.6,25,83.78,0,0,,0,0,21.6,7.6,210,1008,50,10,71,0.3,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-04T19:00:00,26,26,25,94.23,0,0,,0,0,20.5,3.6,14.5,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-04T20:00:00,25,25,25,100,0,0,,0,0,18.4,3.6,12.2,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-04T21:00:00,25,25,24,94.19,0,0,,0,0,17.3,1.8,12.1,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-04T22:00:00,24,24,24,100,0,0,,0,0,15.5,1.8,12.4,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-04T23:00:00,17,17,16,93.84,0,0,,0,0,15.1,8.3,13.4,1015,95.8,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-05T00:00:00,17,17,16,93.84,0,0,,0,0,15.1,8.3,12,1015,88.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-05T01:00:00,17.1,17.1,16.1,93.84,0,0,,0,0,15.5,8.3,10.6,1014,87.4,21.8,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-05T02:00:00,17,17,15.9,93.24,0,0,,0,0,15.5,8.3,8.9,1013,100,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-05T03:00:00,16.9,16.9,15.7,92.64,0,0,,0,0,14.4,7.9,8.1,1013,99.9,24.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-05T04:00:00,16.8,16.8,15.5,92.04,0,0,,0,0,14.8,8.3,7.1,1013,45.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-05T05:00:00,16.8,16.8,15.5,92.04,0,0,,0,0,16.6,8.6,8.6,1013,62,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-05T06:00:00,23,23,22,94.1,0,0,,0,0,16.2,5.4,20,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-05T07:00:00,22,22,22,100,0,0,,0,0,15.8,1.8,7.2,1009,25,10,9,0,0,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T08:00:00,24,24,23,94.15,0,0,,0,0,16.6,1.8,15.5,1009,50,10,164,0.6,2,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T09:00:00,26,26,23,83.56,0,0,,0,0,17.6,3.6,23.7,1011,25,10,398,1.4,4,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T10:00:00,29,32.6,23,70.1,0,0,,0,0,16.9,5.4,280,1011,25,10,608,2.2,6,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T11:00:00,29,33.5,24,74.46,0,0,,0,0,16.2,14.8,230,1011,25,10,787,2.8,8,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T12:00:00,30,35,24,70.28,0,0,,0,0,16.2,13,240,1010,50,10,886,3.2,9,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T13:00:00,31,36.4,24,66.37,0,0,,0,0,15.5,18.4,210,1009,50,10,896,3.2,9,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T14:00:00,30,36.1,25,74.62,0.1,100,rain,0,0,13.7,22.3,220,1008,50,10,853,3.1,9,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-05T15:00:00,30,35,24,70.28,0.2,100,rain,0,0,13.7,18.4,200,1007,50,7,722,2.6,7,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-05T16:00:00,27,30.5,25,88.83,0.1,100,rain,0,0,13.3,13,240,1007,88,3,526,1.9,5,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-05T17:00:00,26,26,25,94.23,0.1,100,rain,0,0,14.4,7.6,220,1007,25,10,327,1.2,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-05T18:00:00,27,30.5,25,88.83,0,0,,0,0,13.7,3.6,27,1008,50,10,92,0.3,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-05T19:00:00,26,26,25,94.23,0.1,100,rain,0,0,13.7,1.8,19.2,1008,25,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-05T20:00:00,25,25,25,100,0,0,,0,0,13.3,3.6,290,1009,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-05T21:00:00,26,26,24,88.75,0,0,,0,0,13.7,3.6,350,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-05T22:00:00,25,25,24,94.19,0,0,,0,0,13.3,1.8,180,1010,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-05T23:00:00,18.1,18.1,17.5,96.29,0.1,100,rain,0,0,12.6,6.5,10,1015,99.9,24.1,0,0,0,10,"Rain, Overcast",rain,remote
"8.682278, -82.263072",2024-12-06T00:00:00,17.9,17.9,17.2,95.68,0,0,,0,0,11.9,6.5,11.6,1014,87.9,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-06T01:00:00,18,18,17.2,95.08,0,0,,0,0,12.2,6.8,9.3,1014,34.8,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-06T02:00:00,17.8,17.8,17.1,95.68,0,0,,0,0,12.6,6.8,9,1013,23.1,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-06T03:00:00,17.8,17.8,17.1,95.68,0,0,,0,0,12.6,6.8,8.5,1012,37.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-06T04:00:00,17.7,17.7,17,95.67,0,0,,0,0,12.6,6.8,8.2,1013,20.3,24.1,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-06T05:00:00,17.7,17.7,16.9,95.07,0,0,,0,0,13.7,7.2,8.4,1013,40.5,21.9,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-06T06:00:00,23,23,22,94.1,0.1,100,rain,0,0,14.4,1.8,9.5,1009,50,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T07:00:00,23,23,22,94.1,0.1,100,rain,0,0,16.6,1.8,12.9,1009,50,9,8,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T08:00:00,24,24,23,94.15,0,0,,0,0,16.6,1.8,21.5,1010,25,9,148,0.5,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-06T09:00:00,26,26,23,83.56,0.3,100,rain,0,0,17.3,1.8,25.4,1011,50,10,368,1.3,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T10:00:00,27,30,24,83.67,0.3,100,rain,0,0,18.4,5.4,300,1011,88,10,576,2.1,6,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T11:00:00,27,30,24,83.67,0.2,100,rain,0,0,17.3,5.4,90,1011,88,10,749,2.7,7,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T12:00:00,28,32.6,25,83.78,0.3,100,rain,0,0,17.3,3.6,29.2,1011,88,10,861,3.1,9,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T13:00:00,29,34.4,25,79.05,0.1,100,rain,0,0,18.4,3.6,27.6,1010,88,9,884,3.2,9,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T14:00:00,30,33.2,22,62.27,0,0,,0,0,19.1,3.6,28.9,1009,50,10,843,3,8,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-06T15:00:00,30,33.2,22,62.27,0.2,100,rain,0,0,19.1,7.6,260,1008,50,10,724,2.6,7,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T16:00:00,29,34.4,25,79.05,0.1,100,rain,0,0,16.6,7.6,220,1007,50,10,552,2,6,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T17:00:00,28,31.8,24,78.91,0.1,100,rain,0,0,16.2,11.2,230,1007,25,10,326,1.2,3,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T18:00:00,27,30,24,83.67,0.1,100,rain,0,0,16.9,9.4,230,1008,50,10,95,0.3,1,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T19:00:00,26,26,24,88.75,0,0,,0,0,17.6,7.6,250,1008,25,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-06T20:00:00,26,26,24,88.75,0,0,,0,0,18.7,3.6,14.9,1009,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-06T21:00:00,25,25,24,94.19,0.1,100,rain,0,0,18.7,3.6,14.6,1010,25,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-06T22:00:00,25,25,24,94.19,0,0,,0,0,19.8,3.6,14.5,1010,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,MPDA
"8.682278, -82.263072",2024-12-06T23:00:00,17.6,17.6,16.8,95.06,0.1,100,rain,0,0,19.1,9.7,15.6,1015,47,24.1,0,0,0,10,"Rain, Partially cloudy",rain,remote
"8.682278, -82.263072",2024-12-07T00:00:00,17.5,17.5,16.7,95.06,0.1,100,rain,0,0,18.7,9.7,16.1,1015,80.8,24.1,0,0,0,10,"Rain, Partially cloudy",rain,remote
"8.682278, -82.263072",2024-12-07T01:00:00,17.5,17.5,16.8,95.67,0,0,,0,0,21.2,10.8,17.1,1014,100,4.1,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-07T02:00:00,17.4,17.4,16.7,95.66,0,0,,0,0,19.8,10.4,18.8,1013,100,4.2,0,0,0,10,Overcast,cloudy,remote
"8.682278, -82.263072",2024-12-07T03:00:00,17.4,17.4,16.8,96.27,0,0,,0,0,19.8,10.1,15.2,1013,58.1,5.5,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-07T04:00:00,17.4,17.4,16.7,95.66,0,0,,0,0,20.9,10.8,16.1,1012,50.5,9.6,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-07T05:00:00,17.4,17.4,16.7,95.66,0,0,,0,0,20.9,11.2,16.6,1013,49.3,9,0,0,0,10,Partially cloudy,partly-cloudy-night,remote
"8.682278, -82.263072",2024-12-07T06:00:00,24,24,22,88.6,0.1,100,rain,0,0,21.2,3.6,18.2,1009,25,10,0,0,0,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-07T07:00:00,23,23,23,100,0,0,,0,0,20.9,3.6,90,1009,25,10,8,0,0,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T08:00:00,25,25,23,88.68,0,0,,0,0,23,5.4,50,1011,25,10,144,0.5,1,10,Partially cloudy,partly-cloudy-day,MPDA
"8.682278, -82.263072",2024-12-07T09:00:00,27,30,24,83.67,0.1,100,rain,0,0,24.5,1.8,21.3,1011,25,10,364,1.3,4,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-07T10:00:00,29,32.6,23,70.1,0.1,100,rain,0,0,26.3,5.4,23.9,1011,25,10,606,2.2,6,10,"Rain, Partially cloudy",rain,MPDA
"8.682278, -82.263072",2024-12-07T11:00:00,31,35.4,23,62.49,0,0,,0,0,27.4,9.4,140,1010,25,10,788,2.8,8,10,Partially cloudy,partly-cloudy-day,MPDA
